,SUM_TAXEXCLUSIVEAMOUNT,SUM_TAXINCLUSIVEAMOUNT,INVOICE_COUNT,CURRENCY_CAD,CURRENCY_CHF,CURRENCY_CNY,CURRENCY_EUR,CURRENCY_GBP,CURRENCY_HUF,CURRENCY_PLN,CURRENCY_RON,CURRENCY_SEK,CURRENCY_USD,MIN_INV_PERIOD,MAX_INV_PERIOD
389541580,12357395.0,12357395.0,414,0,0,0,0,0,1,0,0,0,0,-30,10
389541581,5900000.0,5900000.0,8,0,0,0,0,0,1,0,0,0,0,4,8
389541582,1292481.0,1641450.0,6,0,0,0,0,0,1,0,0,0,0,0,30
389881431,17430048.0,22136157.0,103,0,0,0,0,0,1,0,0,0,0,-6,15
389881444,2669062.0,2669062.0,21,0,0,0,0,0,1,0,0,0,0,8,8
389881445,23746729.0,30158349.0,65,0,0,0,0,0,1,0,0,0,0,0,30
389881453,372899501.0,436238732.0,202,0,0,0,0,0,1,0,0,0,0,-160,49
389881457,7190000.0,7190000.0,21,0,0,0,0,0,1,0,0,0,0,0,15
390447786,28325860.0,35071270.0,15,0,0,0,0,0,1,0,0,0,0,8,8
390447787,20.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0
390447797,3527922.0,4480461.0,9,0,0,0,0,0,1,0,0,0,0,0,11
390447804,210884024.0,267822707.0,109,0,0,0,0,0,1,0,0,0,0,0,60
390447809,25305000.0,32137350.0,58,0,0,0,0,0,1,0,0,0,0,8,30
390462147,18393195.0,19093349.0,35,0,0,0,0,0,1,0,0,0,0,-3,15
390462152,19376066.0,24607580.0,722,0,0,0,0,0,1,0,0,0,0,-111,30
390462155,121832461.0,154295435.0,147,0,0,0,0,0,1,0,0,0,0,-4,30
390462156,40495376.0,51382257.0,53,0,0,0,0,0,1,0,0,0,0,-65,30
390462160,1200000.0,1200000.0,2,0,0,0,0,0,1,0,0,0,0,33,63
390462168,204218.0,204218.0,2,0,0,0,0,0,1,0,0,0,0,8,8
390888051,2477564.0,3117094.0,90,0,0,0,0,0,1,0,0,0,0,-29,31
390888055,20501400.0,20501400.0,26,0,0,0,0,0,1,0,0,0,0,60,60
390888057,6793145.0,6793145.0,11,0,0,0,0,0,1,0,0,0,0,1,8
390888059,45740650.0,58090626.0,89,0,0,0,0,0,1,0,0,0,0,0,40
391175903,1089.0,1385.0,1,0,0,0,0,0,1,0,0,0,0,0,0
391175905,12684618.46,15927981.46,101,0,0,0,1,0,1,0,0,0,0,-20,31
391175912,60000.0,76200.0,7,0,0,0,0,0,1,0,0,0,0,-8,8
391186704,2220000.0,2220000.0,92,0,0,0,0,0,1,0,0,0,0,-17,30
391186706,110000.0,110000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
391186713,3500000.0,3500000.0,5,0,0,0,0,0,1,0,0,0,0,0,8
391186715,3524518.0,4445653.0,21,0,0,0,0,0,1,0,0,0,0,-1,15
391592349,946467.0,946467.0,71,0,0,0,0,0,1,0,0,0,0,-40,15
391592366,2555546.0,3080340.0,81,0,0,0,1,1,1,0,0,0,1,-12,15
391592368,78796993.69999999,100067116.35999998,148,0,0,0,1,0,1,0,0,0,0,-469,70
391592377,219780.0,219780.0,3,0,0,0,0,0,1,0,0,0,0,8,8
391902860,114486994.0,145398508.0,247,0,0,0,0,0,1,0,0,0,0,-1,46
391902868,9039200.0,11479784.0,12,0,0,0,0,0,1,0,0,0,0,0,8
391902874,265504688.0,280850000.0,31,0,0,0,0,0,1,0,0,0,0,-24,30
391902879,8968000.0,11389361.0,24,0,0,0,0,0,1,0,0,0,0,8,15
391902893,16700000.0,16700000.0,28,0,0,0,0,0,1,0,0,0,0,0,52
393130482,120521433.0,148944997.0,1642,0,0,0,0,0,1,0,0,0,0,-171,29
393867328,22985500.0,22985500.0,62,0,0,0,0,0,1,0,0,0,0,0,30
394018837,140492676.0,173891497.0,24,0,0,0,0,0,1,0,0,0,0,3,57
394018838,1754600.0,2228342.0,8,0,0,0,0,0,1,0,0,0,0,2,12
394018848,258687675.0,328533347.0,128,0,0,0,0,0,1,0,0,0,0,0,59
394031849,15214500.0,15214500.0,109,0,0,0,0,0,1,0,0,0,0,-5,23
394031863,4735000.0,4735000.0,24,0,0,0,0,0,1,0,0,0,0,0,30
394031871,541354942.0,687520776.91,164,0,0,0,1,0,1,0,0,0,0,-11,61
394031874,6400000.0,8128000.0,2,0,0,0,0,0,1,0,0,0,0,30,30
394031878,27817840.0,33195658.0,37,0,0,0,0,0,1,0,0,0,0,-2,30
394042898,37865996.0,47586820.0,409,0,0,0,0,0,1,0,0,0,0,-157,40
394042903,10381337.0,10381337.0,49,0,0,0,0,0,1,0,0,0,0,-5,15
394042914,604321141.23,767461903.8199999,236,0,0,0,1,0,1,0,0,0,1,-21,45
394042916,35158587.0,44651406.0,23,0,0,0,0,0,1,0,0,0,0,2,32
395180049,3348813.8000000003,4252993.509999999,17,0,0,0,1,0,1,0,0,0,0,30,30
395180057,26469498.0,33616264.0,43,0,0,0,0,0,1,0,0,0,0,0,30
395180063,8159808.0,10362956.0,67,0,0,0,0,0,1,0,0,0,0,-43,30
395180067,194870045.0,247484959.0,53,0,0,0,0,0,1,0,0,0,0,-13,45
395180072,66801000.0,84837270.0,29,0,0,0,0,0,1,0,0,0,0,2,8
395180076,2928831.0,2928831.0,33,0,0,0,0,0,1,0,0,0,0,-41,5
395180079,13860000.0,13860000.0,175,0,0,0,0,0,1,0,0,0,0,-8,15
395180081,116219495.0,147590658.0,66,0,0,0,0,0,1,0,0,0,0,0,30
395559315,9051000.0,9051000.0,15,0,0,0,0,0,1,0,0,0,0,0,15
395559318,7854160.0,7967344.0,102,0,0,0,0,0,1,0,0,0,0,-25,15
395559323,1932000.0,1932000.0,38,0,0,0,0,0,1,0,0,0,0,9,15
396007525,3996739.0,3996739.0,44,0,0,0,0,0,1,0,0,0,0,-5,15
396007527,24840000.0,31546800.0,21,0,0,0,0,0,1,0,0,0,0,8,30
396007530,128525818.42,163076185.18000004,164,0,0,0,1,0,1,0,0,0,0,2,61
396008707,9119399.0,9119399.0,29,0,0,0,0,0,1,0,0,0,0,15,30
396452869,14356907.0,17552472.1,103,0,0,0,1,0,1,0,0,0,0,-10,61
396452871,1023069.0,1295768.0,106,0,0,0,0,0,1,0,0,0,0,-3,8
396746482,81731461.0,85908653.0,40,0,0,0,0,0,1,0,0,0,0,-48,8
396746493,255500.0,324485.0,1,0,0,0,0,0,1,0,0,0,0,8,8
397530448,39606.5,39606.5,25,0,0,0,1,0,0,0,0,0,0,10,10
397530452,7700.0,9780.0,2,0,0,0,0,0,1,0,0,0,0,0,0
397530457,115224354.0,131328166.0,50,0,0,0,0,0,1,0,0,0,0,-7,30
397530459,8697502.0,11045826.0,10,0,0,0,0,0,1,0,0,0,0,26,30
397530463,144886630.0,184006031.0,3736,0,0,0,0,0,1,0,0,0,0,-79,30
397530471,6431792.0,8168394.0,202,0,0,0,0,0,1,0,0,0,0,-5,4
397530486,7205000.0,9150350.0,5,0,0,0,0,0,1,0,0,0,0,15,30
397530490,315000.0,400050.0,26,0,0,0,0,0,1,0,0,0,0,8,15
398215319,454640579.0,577393536.0,97,0,0,0,0,0,1,0,0,0,0,0,56
398215320,31223500.0,32074000.0,176,0,0,0,0,0,1,0,0,0,0,-562,31
398215322,140790997.0,178803480.0,30,0,0,0,0,0,1,0,0,0,0,8,30
398215331,9678584.0,12011162.0,17,0,0,0,0,0,1,0,0,0,0,0,47
398958548,61599.0,61599.0,32,0,0,0,1,0,1,0,0,0,0,0,24
398958554,21598629.0,26747137.0,101,0,0,0,0,0,1,0,0,0,0,-25,13
398958555,18401933073.260002,18401933073.260002,7056,0,0,0,1,0,1,0,0,0,0,-3870,350
398958556,96676452.0,122779099.0,115,0,0,0,0,0,1,0,0,0,0,-28,30
398958575,13365000.0,13365000.0,19,0,0,0,0,0,1,0,0,0,0,8,15
398958579,101909899.0,128562276.0,25,0,0,0,0,0,1,0,0,0,0,0,30
398958591,581390.0,738365.0,4,0,0,0,0,0,1,0,0,0,0,8,60
398958593,51062320.29,63614379.00000001,141,0,0,0,1,0,1,0,0,0,0,-27,30
398958597,1030000.0,1030000.0,9,0,0,0,0,0,1,0,0,0,0,8,30
398958603,1165631.0,1165631.0,51,0,0,0,0,0,1,0,0,0,0,0,36
399359955,29770799.0,37804867.0,104,0,0,0,0,0,1,0,0,0,0,-9,30
399359956,14791250.0,14791250.0,41,0,0,0,0,0,1,0,0,0,0,8,30
399711642,126533631.71000001,158689279.5,355,0,0,0,1,0,1,0,0,0,0,-52,45
399711656,17175000.0,17175000.0,30,0,0,0,0,0,1,0,0,0,0,0,15
399711661,1.0,1.0,5,0,0,0,0,0,1,0,0,0,0,7,15
399979245,226351793.0,286142703.0,1236,0,0,0,1,0,1,0,0,0,0,-128,45
399979247,37247912.0,37247912.0,23,0,0,0,0,0,1,0,0,0,0,2,8
399979251,336011.0,422547.0,9,0,0,0,1,0,1,0,0,0,0,3,15
399979254,75425045.0,95789807.0,13,0,0,0,1,0,1,0,0,0,0,-1,8
399979258,22075600.0,22075600.0,3,0,0,0,0,0,1,0,0,0,0,0,33
399979263,8522472.0,10823542.0,87,0,0,0,0,0,1,0,0,0,0,-1,8
399979267,23072959.0,23072959.0,636,0,0,0,0,0,1,0,0,0,0,-85,10
399979269,200525.36,200525.36,29,0,0,0,1,0,0,0,0,0,1,-7,30
399979272,3042320.0,3042325.0,108,0,0,0,0,0,1,0,0,0,0,-1,30
399979274,1000000.0,1000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
399979276,1140000.0,1269600.0,3,0,0,0,0,0,1,0,0,0,0,15,15
399979278,380000.0,380000.0,6,0,0,0,0,0,1,0,0,0,0,0,15
399992214,78088951.0,93745969.0,103,0,0,0,0,0,1,0,0,0,0,-126,30
399992221,80622125.12000002,102077133.32000001,170,0,0,0,1,0,1,0,0,0,0,-3,15
399992223,4869110.390000001,6180820.39,13,0,0,0,1,0,1,0,0,0,0,0,42
399992232,7979305.0,10133718.0,112,0,0,0,0,0,1,0,0,0,0,-38,24
399992239,62400270.0,62438475.0,66,0,0,0,0,0,1,0,0,0,0,-43,16
399992247,1841440.0,2338640.0,84,0,0,0,0,0,1,0,0,0,0,0,15
399992254,129651.85,164611.85,3,0,0,0,1,0,1,0,0,0,0,-1,8
399992259,10020000.0,10020000.0,35,0,0,0,0,0,1,0,0,0,0,-10,30
399992261,38482200.0,48872394.0,144,0,0,0,0,0,1,0,0,0,0,5,30
399992265,1396928.0,1773585.0,11,0,0,0,1,0,1,0,0,0,0,0,30
399992271,5000.0,6350.0,1,0,0,0,0,0,1,0,0,0,0,0,0
399992292,445476761.2900001,513401453.8,851,0,0,0,1,0,1,0,0,0,0,-57,87
399992296,70711500.0,89800905.0,74,0,0,0,0,0,1,0,0,0,1,5,31
399992304,44916072.67,57043414.99000002,105,0,0,0,1,0,1,0,0,0,0,-13,8
399992318,44615789.0,55447065.0,151,0,0,0,0,0,1,0,0,0,0,-9,24
400122376,22141500.0,22141500.0,73,0,0,0,0,0,1,0,0,0,0,14,15
400668546,20543874.0,26090580.0,226,0,0,0,0,0,1,0,0,0,0,-8,8
400668550,35650315.0,42253289.0,24,0,0,0,0,0,1,0,0,0,0,15,30
400668552,152506417.0,192798954.0,634,0,0,0,0,0,1,0,0,0,0,-39,32
400681974,41570773.0,44446584.0,329,0,0,0,0,0,1,0,0,0,0,-208,15
400681976,44983062.0,57128502.0,448,0,0,0,0,0,1,0,0,0,0,-58,30
400681992,7829400.0,8196249.0,2,0,0,0,0,0,1,0,0,0,0,0,8
400682004,26006673.0,33028474.0,86,0,0,0,0,0,1,0,0,0,0,0,25
400682006,2431425.0,2907202.0,50,0,0,0,0,0,1,0,0,0,0,-6,457
400682010,144566955.9,182703348.29999998,1952,0,0,0,1,0,1,0,0,0,0,-173,55
400703539,21861621.0,22183559.0,499,0,0,0,0,0,1,0,0,0,0,-77,30
400703549,66470980.0,66470980.0,39,0,0,0,0,0,1,0,0,0,0,-3,8
400703551,2672000.0,3393440.0,15,0,0,0,1,0,1,0,0,0,0,-1,3
400703552,11020000.0,11020000.0,22,0,0,0,0,0,1,0,0,0,0,8,30
400703581,4048109.0,4079999.0,4,0,0,0,0,0,1,0,0,0,0,8,8
400703584,18554485.0,23091683.0,87,0,0,0,0,0,1,0,0,0,0,-1,11
400703586,48635000.0,61766450.0,240,0,0,0,0,0,1,0,0,0,0,0,8
401366853,2400000.0,3048000.0,1,0,0,0,0,0,1,0,0,0,0,30,30
401366855,2077376.04,2623446.04,85,0,0,0,1,0,1,0,0,0,0,-41,11
401366862,13104000.0,13104000.0,35,0,0,0,0,0,1,0,0,0,0,8,8
401366868,37514633.5,46339922.5,274,0,0,0,1,0,1,0,0,0,0,-52,15
401366870,55111686.0,69991841.0,37,0,0,0,0,0,1,0,0,0,0,-15,90
401721324,8477154.0,10100070.0,57,0,0,0,0,0,1,0,0,0,0,0,0
401721330,8099920.0,8099920.0,105,0,0,0,1,0,1,0,0,0,0,5,18
401721338,48503408.0,61599328.0,30,0,0,0,0,0,1,0,0,0,0,-1,30
401721340,13282254.0,13282254.0,37,0,0,0,0,0,1,0,0,0,0,2,30
401721342,23513325.0,29861923.0,44,0,0,0,0,0,1,0,0,0,0,0,8
401721344,16051481.09,20384407.48,271,0,0,0,1,0,1,0,0,0,0,-12,72
401721347,5342300.0,5342300.0,19,0,0,0,0,0,1,0,0,0,0,-110,15
401721357,17250000.0,17250000.0,31,0,0,0,0,0,1,0,0,0,0,3,15
402001815,39158347.0,49731104.0,72,0,0,0,0,0,1,0,0,0,0,0,45
403161033,17529032.0,21642216.0,24,0,0,0,0,0,1,0,0,0,0,0,30
403161038,7000000.0,7000000.0,24,0,0,0,0,0,1,0,0,0,0,0,0
403161043,50038087.0,63548370.0,16,0,0,0,0,0,1,0,0,0,0,-14,7
403174541,36508000.0,43177270.0,26,0,0,0,0,0,1,0,0,0,0,5,18
403174544,6000.0,7620.0,1,0,0,0,0,0,1,0,0,0,0,0,0
403174552,19401183.0,19401183.0,154,0,0,0,0,0,1,0,0,0,0,0,31
403174554,193505.0,193505.0,8,0,0,0,1,0,1,0,0,0,0,0,8
403174558,5967000.0,5967000.0,12,0,0,0,0,0,1,0,0,0,0,8,16
403174561,4644980.0,5895073.0,36,0,0,0,0,0,1,0,0,0,0,0,30
404121399,212085500.0,269348585.0,23,0,0,0,0,0,1,0,0,0,0,8,8
404121412,22482414.0,28552667.0,71,0,0,0,0,0,1,0,0,0,0,-2,30
404121414,38842996.0,49330605.0,27,0,0,0,0,0,1,0,0,0,0,-1,61
404121421,9886054.0,9886054.0,71,0,0,0,0,0,1,0,0,0,0,1,8
404121429,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
404127508,135000.0,135000.0,36,0,0,0,0,0,1,0,0,0,0,-38,0
404127520,36324396.0,46131977.0,146,0,0,0,0,0,1,0,0,0,0,-5,73
404127523,56500.0,56500.0,16,0,0,0,1,1,0,0,0,0,0,-41,128
404127526,123662954.0,156706201.61,943,0,0,0,1,0,1,0,0,0,0,-48,8
404902139,276542621.0,351209131.6500001,168,0,0,0,1,0,1,0,0,0,0,-99,88
404902151,22230000.0,22230000.0,29,0,0,0,0,0,1,0,0,0,0,30,30
404902152,2660820.0,2690519.0,56,0,0,0,0,0,1,0,0,0,0,0,8
404902154,29193905.0,37075823.0,3088,0,0,0,0,0,1,0,0,0,0,-21,31
404902159,15377000.0,15377000.0,32,0,0,0,0,0,1,0,0,0,0,0,30
404902162,14724597.0,18700246.0,332,0,0,0,0,0,1,0,0,0,0,0,59
406155593,83778.0,106400.0,3,0,0,0,0,0,1,0,0,0,0,0,0
406155597,6008230.0,6008230.0,36,0,0,0,0,0,1,0,0,0,0,0,15
406155603,96367413.0,122386615.0,27,0,0,0,0,0,1,0,0,0,0,2,8
406162291,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,-1,0
406168748,24492402.0,24539830.0,24,0,0,0,0,0,1,0,0,0,0,0,8
406168753,34737000.0,44115990.0,59,0,0,0,0,0,1,0,0,0,0,0,21
406179031,232847961.0,294437235.0,2459,0,0,0,0,0,1,0,0,0,0,-130,45
406179037,63893729.0,81144997.0,495,0,0,0,0,0,1,0,0,0,0,-58,10
406179042,115137146.0,146224171.0,629,0,0,0,0,0,1,0,0,0,0,-231,30
406179047,34617559.0,43964300.0,8,0,0,0,0,0,1,0,0,0,0,0,15
406179051,3463200.0,3463200.0,5,0,0,0,0,0,1,0,0,0,0,7,8
406189989,516367.0,516367.0,34,0,0,0,1,0,1,1,0,0,0,-6,30
406190281,1.0,1.0,3,0,0,0,0,0,1,0,0,0,0,8,8
406190298,264000.0,268050.0,16,0,0,0,0,0,1,0,0,0,0,0,0
406198502,15109697.84,17951383.84,41,0,0,0,1,0,1,0,0,0,0,-33,30
406198570,112593926.0,141313298.0,253,0,0,0,0,0,1,0,0,0,0,-70,30
406208086,15905495.0,15905495.0,17,0,0,0,0,0,1,0,0,0,0,8,30
406208104,60418043.0,66952935.0,42,0,0,0,0,0,1,0,0,0,0,0,96
406208167,1146304.0,1455806.0,8,0,0,0,0,0,1,0,0,0,0,30,30
406218302,30601535.0,38863950.0,32,0,0,0,0,0,1,0,0,0,0,0,16
406218392,4601850.0,4601850.0,22,0,0,0,0,0,1,0,0,0,0,0,30
406218733,5000000.0,6350000.0,2,0,0,0,0,0,1,0,0,0,0,0,8
406218808,7717417.0,9801054.0,244,0,0,0,0,0,1,0,0,0,0,-1,83
406219097,2935896948.0,3727819728.0,821,0,0,0,0,0,1,0,0,0,0,-9,60
406219266,8450208.0,8450208.0,59,0,0,0,0,0,1,0,0,0,0,0,60
407110362,17737086.0,17737086.0,24,0,0,0,0,0,1,0,0,0,0,-13,15
407110439,22340.0,28370.0,1,0,0,0,0,0,1,0,0,0,0,0,0
407110723,12958686.0,12958686.0,33,0,0,0,0,0,1,0,0,0,0,0,8
407110744,335000.0,425450.0,33,0,0,0,0,0,1,0,0,0,0,-9,8
407110883,126565241.96000001,160729165.46,64,0,0,0,1,0,1,0,0,0,0,-6,60
407111061,3170000.0,3170000.0,139,0,0,0,0,0,1,0,0,0,0,0,30
408468678,495200.0,495200.0,12,0,0,0,0,0,1,0,0,0,0,1,20
408468693,304800.0,304800.0,3,0,0,0,0,0,1,0,0,0,0,0,0
408468718,16182000.0,20545740.0,12,0,0,0,0,0,1,0,0,0,0,-50,15
408468865,141324250.0,173117900.0,65,0,0,0,0,0,1,0,0,0,0,0,30
408468906,36388349.0,45929706.0,70,0,0,0,0,0,1,0,0,0,0,-3,28
408468979,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,12,30
408469235,12520481.0,15825407.0,49,0,0,0,0,0,1,0,0,0,0,-9,30
409044993,107500.0,136525.0,2,0,0,0,0,0,1,0,0,0,0,29,30
409045054,13244354.0,13942178.0,26,0,0,0,0,0,1,0,0,0,0,0,17
409045121,1397997.0,1763063.0,3,0,0,0,0,0,1,0,0,0,0,8,8
409045304,22918300.0,29106241.0,2,0,0,0,0,0,1,0,0,0,0,2,8
409045355,37980010.0,48234612.0,29,0,0,0,0,0,1,0,0,0,0,0,30
409045387,326140256.0,414161114.0,119,0,0,0,0,0,1,0,0,0,0,-10,60
409045425,45000.0,45000.0,1,0,0,0,0,0,1,0,0,0,0,8,8
409045429,297440.0,297440.0,10,0,0,0,1,0,1,0,0,0,0,0,30
409045437,5040000.0,6400800.0,8,0,0,0,0,0,1,0,0,0,0,8,30
409045462,1085147.0,1085147.0,42,0,0,0,1,0,1,0,0,0,0,0,36
409045468,310610873.0,394460548.0,1980,0,0,0,1,0,1,0,0,0,0,-126,61
410167710,10085000.0,10085000.0,18,0,0,0,0,0,1,0,0,0,0,8,15
410167889,7962742.0,10112681.0,35,0,0,0,0,0,1,0,0,0,0,0,31
410167951,13850616.51,17579716.509999998,15,0,0,0,1,0,1,0,0,0,0,-14,8
410168155,14630688.0,18602578.0,284,0,0,0,0,0,1,0,0,0,0,-38,15
410168176,153500253.0,162532185.0,95,0,0,0,0,0,1,0,0,0,0,-117,30
410623235,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,8,8
411026352,20694961.0,26282604.0,189,0,0,0,0,0,1,0,0,0,0,0,30
411050588,497324.0,631600.0,13,0,0,0,0,0,1,0,0,0,0,0,0
411050598,3533800.0,3533800.0,12,0,0,0,0,0,1,0,0,0,0,3,15
411050601,39211091.46,49793656.46,302,0,0,0,1,0,1,0,0,0,0,0,183
411050626,67627615.0,67627611.0,68,0,0,0,0,0,1,0,0,0,0,0,92
411071943,102699743.0,119304973.0,45,0,0,0,0,0,1,0,0,0,0,-24,30
411072015,3992900.0,3992900.0,81,0,0,0,0,0,1,0,0,0,0,0,30
411082084,192514401.0,244437645.0,420,0,0,0,0,0,1,0,0,0,0,-8,61
411082132,23448200.0,23448200.0,150,0,0,0,0,0,1,0,0,0,0,-2,30
411082137,22253398.0,22253398.0,274,0,0,0,0,0,1,0,0,0,0,-23,33
411082139,11663850.0,12136350.0,7,0,0,0,0,0,1,0,0,0,0,-20,15
411082164,34349388.0,43212084.0,3013,0,0,0,0,0,1,0,0,0,0,-13,0
411082196,56579509.0,69128978.0,624,0,0,0,0,1,1,0,0,0,0,-98,68
411082200,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,8
411082219,91390141.0,116065484.0,83,0,0,0,0,0,1,0,0,0,0,-353,52
411082220,619994741.0,727551803.0,879,0,0,0,0,0,1,0,0,0,0,-56,54
411082256,5446800.0,5446800.0,140,0,0,0,0,0,1,0,0,0,0,-19,30
411602423,16453968.0,20896537.0,33,0,0,0,0,0,1,0,0,0,0,8,60
411602449,13690260.0,13690260.0,316,0,0,0,0,0,1,0,0,0,0,-303,60
411602539,43770732.0,44241309.0,18,0,0,0,0,0,1,0,0,0,0,0,30
411602556,8055380.0,10230333.0,23,0,0,0,0,0,1,0,0,0,0,-2,30
411602581,23629692.0,28589859.0,28,0,0,0,0,0,1,0,0,0,0,8,30
411607825,41972000.0,53304440.0,32,0,0,0,0,0,1,0,0,0,0,8,30
411652043,4197591.0,5328547.0,16,0,0,0,1,0,1,0,0,0,0,0,42
411652113,1200000.0,1524000.0,6,0,0,0,0,0,1,0,0,0,0,15,17
412918270,14833315.0,18838311.0,11,0,0,0,0,0,1,0,0,0,0,0,15
412918289,26965630.0,34246352.0,37,0,0,0,0,0,1,0,0,0,0,0,45
412918331,45000.0,57150.0,1,0,0,0,0,0,1,0,0,0,0,30,30
412929557,84034790.8,106722276.24,38,0,0,0,1,0,1,0,0,0,1,7,43
412929570,77985997.0,77990047.0,12,0,0,0,0,0,1,0,0,0,0,0,15
412929584,61724189.0,61724189.0,44,0,0,0,0,0,1,0,0,0,0,1,30
412972603,9076175.0,9076175.0,153,0,0,0,0,0,1,0,0,0,0,-10,9
412972663,3348582.0,3348582.0,34,0,0,0,0,0,1,0,0,0,0,6,30
412972692,903746.0,1147758.0,5,0,0,0,0,0,1,0,0,0,0,8,8
412972719,9973000.0,12665710.0,11,0,0,0,0,0,1,0,0,0,0,8,30
412972724,225002.0,285753.0,3,0,0,0,0,0,1,0,0,0,0,15,30
412972763,2381840.0,3024936.0,11,0,0,0,0,0,1,0,0,0,0,-85,15
412972822,13400000.0,17018000.0,3,0,0,0,0,0,1,0,0,0,0,7,30
412972860,17571360.0,17571360.0,37,0,0,0,0,0,1,0,0,0,0,0,14
413754867,5268000.0,5268000.0,51,0,0,0,0,0,1,0,0,0,0,8,15
413754870,11314731.0,14369724.0,51,0,0,0,0,0,1,0,0,0,0,0,8
413755034,11914961.0,14875501.0,50,0,0,0,0,0,1,0,0,0,0,4,15
413755074,56748059.4,72070035.38,127,0,0,0,1,0,1,0,0,0,0,-96,30
413755217,493550.0,626808.0,5,0,0,0,0,0,1,0,0,0,0,8,30
413755245,1084772.0,1377660.0,6,0,0,0,0,0,1,0,0,0,0,0,14
413755266,3497892.0,3497892.0,73,0,0,0,0,0,1,0,0,0,0,-297,30
414669068,352750.0,352750.0,2,0,0,0,0,0,1,0,0,0,0,4,8
414669076,77231466.0,95956361.0,109,0,0,0,0,0,1,0,0,0,0,-15,30
414669201,36220.5,46000.04,1,0,0,0,1,0,0,0,0,0,0,3,3
414669288,3676919.0,3676919.0,13,0,0,0,0,0,1,0,0,0,0,0,8
414669342,190554.00999999998,191526.25999999998,77,0,0,0,1,0,0,0,0,0,0,15,61
414669356,5882000.0,5882000.0,96,0,0,0,0,0,1,0,0,0,0,0,30
415020059,1425000.0,1425000.0,13,0,0,0,0,0,1,0,0,0,0,-151,10
415020060,7800000.0,7800000.0,8,0,0,0,0,0,1,0,0,0,0,0,11
415020065,1346748.0,1710350.0,30,0,0,0,0,0,1,0,0,0,0,0,15
415020067,25934480.0,25934480.0,17,0,0,0,0,0,1,0,0,0,0,0,5
415020093,3445292.0,3445290.0,125,0,0,0,0,0,1,0,0,0,0,-65,15
415026854,5939639.0,7543341.54,19,0,0,0,1,0,1,0,0,0,0,-135,30
415058013,300000.0,381000.0,2,0,0,0,0,0,1,0,0,0,0,8,8
415058028,24811945.0,31511207.0,457,0,0,0,0,0,1,0,0,0,0,-19,30
415058068,21111000.0,21111000.0,50,0,0,0,0,0,1,0,0,0,0,-1,30
415058105,12304000.0,12304000.0,602,0,0,0,0,0,1,0,0,0,0,-62,0
415058128,228100515.13000003,289685364.65999997,657,0,0,0,1,0,1,0,0,0,0,-200,62
415058140,27472827.0,34890491.0,23,0,0,0,0,0,1,0,0,0,0,2,90
415058157,448929.0,570140.0,13,0,0,0,0,0,1,0,0,0,0,0,8
415058258,21516000.0,21516000.0,39,0,0,0,0,0,1,0,0,0,0,5,30
415058325,8514010.0,10812799.0,43,0,0,0,0,0,1,0,0,0,0,8,31
415731557,20621235.0,20621235.0,1244,0,0,0,0,0,1,0,0,0,0,-41,19
415731581,132138433.0,166020103.39,244,0,0,0,1,0,1,0,0,0,0,-155,59
415731657,7801417.0,9907800.0,69,0,0,0,0,0,1,0,0,0,0,-38,30
415731669,76745501.0,97449639.0,50,0,0,0,0,0,1,0,0,0,0,0,30
415731695,13866852.77,16102212.82,23,0,0,0,1,0,1,0,0,0,0,-98,32
415731737,98300533.0,124841680.0,84,0,0,0,0,0,1,0,0,0,0,0,30
415731803,555770.0,705828.0,7,0,0,0,0,0,1,0,0,0,0,2,15
415731871,4712073.0,5984332.0,37,0,0,0,0,0,1,0,0,0,0,0,15
415731897,845536466.5999999,1073666489.8299999,217,0,0,0,1,0,1,0,0,0,0,-286,114
416116737,45763425.370000005,58083706.370000005,203,0,0,0,1,0,1,0,0,0,0,-13,31
416116746,10500000.0,13335000.0,5,0,0,0,0,0,1,0,0,0,0,8,15
416116817,1189202951.0,1510287787.7599998,1468,0,0,0,1,0,1,0,0,0,0,-5,30
416116868,1053000.0,1337310.0,1,0,0,0,0,0,1,0,0,0,0,8,8
416116891,560574015.0,711929004.0,192,0,0,0,0,0,1,0,0,0,0,2,43
416116975,5520000.0,5520000.0,6,0,0,0,0,0,1,0,0,0,0,8,8
416116978,122000.0,122000.0,7,0,0,0,0,0,1,0,0,0,0,8,30
416491130,9798500.0,9798500.0,51,0,0,0,0,0,1,0,0,0,0,0,18
416491156,280567169.0,342888058.0,306,0,0,0,1,0,1,0,0,0,0,-49,30
416491181,1260500.0,1600835.0,8,0,0,0,0,0,1,0,0,0,0,8,15
416491192,144811245.0,183910282.0,658,0,0,0,0,0,1,0,0,0,0,-234,61
416491215,532396933.0,674483610.91,196,0,0,0,1,0,1,0,0,0,0,0,938
416491296,1995000.0,1995000.0,2,0,0,0,0,0,1,0,0,0,0,0,30
416491300,483174269.0,610303022.0,345,0,0,0,0,0,1,0,0,0,0,-25,30
