index,PARTY_ID,LOB_CODE,SIZE,PACKAGE,REGION,COUNTY
18661,464550175,46184,9,3,2,12
18662,464550177,43224,4,5,1,12
18663,464550180,79114,1,5,2,10
18664,464550182,71124,49,3,8,18
18665,464550183,47784,1,5,8,18
18666,464550187,43224,49,5,6,2
18667,464550188,46224,4,5,2,5
18668,464550191,25624,49,5,2,12
18669,464550192,86214,1,3,2,12
18670,464550193,86904,1,3,4,7
18671,464550194,55174,1,3,8,5
18672,464550197,56104,19,5,5,9
18673,464550200,55174,1,3,8,12
18674,445348068,55174,1,3,4,14
18675,445348070,25114,19,3,8,17
18676,445348073,43224,9,5,2,12
18677,445348075,46734,9,5,4,14
18678,445348076,47914,9,5,2,12
18679,445348079,81224,19,3,3,8
18680,445348081,69204,9,3,5,9
18681,445348082,46714,9,5,4,7
18682,445348086,46694,9,3,3,1
18683,445348089,86214,1,5,6,2
18684,445348090,55174,1,5,2,12
18685,445348091,47264,49,0,1,12
18686,445348092,68204,1,3,7,0
18687,445348094,55174,9,5,2,12
18688,445348099,55104,19,5,3,8
18689,445348100,55174,1,5,5,12
18690,445348101,43994,99,5,3,1
18691,445348102,80204,49,3,2,12
18692,445348104,52294,19,5,1,12
18693,445348107,46394,49,5,2,10
18694,445348108,55174,1,3,5,9
18695,445348110,47744,4,0,2,12
18696,445348113,47594,9,5,6,4
18697,445348114,45114,49,3,4,14
18698,445348118,46734,9,5,8,5
18699,445348119,18124,1,5,6,4
18700,445348122,49414,49,5,2,12
18701,445348126,47994,49,5,4,7
18702,445348128,82204,149,5,9,6
18703,445348130,55174,49,5,8,17
18704,445348132,55174,149,2,4,14
18705,445348135,25614,9,3,7,15
18706,445348136,52294,19,3,2,12
18707,445348137,70224,1,8,1,12
18708,445348140,22294,99,5,4,14
18709,445348143,62094,99,5,1,12
18710,445348144,55174,1,5,2,5
18711,445348147,73114,1,8,1,12
18712,445348148,62024,4,5,2,12
18713,445348150,86234,9,5,4,14
18714,445348154,47524,4,5,4,7
18715,445348156,56214,9,5,7,0
18716,445348157,55204,4,1,9,16
18717,445348158,42214,9,3,6,2
18718,445348161,43994,9,5,7,15
18719,445348162,86224,1,5,2,10
18720,445348166,46624,1,5,8,17
18721,445348167,70224,1,5,2,5
18722,445348168,28944,149,5,3,8
18723,445348171,47304,1,5,6,2
18724,445348173,46224,1,1,1,12
18725,445348175,47224,49,5,1,12
18726,445348179,43214,19,5,1,12
18727,445348180,49414,9,5,1,12
18728,445348182,46464,1,5,9,6
18729,445348184,96044,1,2,1,12
18730,445348185,58194,4,5,2,12
18731,445348190,43124,1,1,9,16
18732,445348192,62014,1,3,1,12
18733,445348193,86224,1,5,1,12
18734,445348194,23134,99,5,9,6
18735,445348197,43124,4,5,8,17
18736,445348198,68104,1,3,8,5
18737,445348202,49414,19,5,3,8
18738,445348203,43224,9,5,2,12
18739,445348205,46904,19,5,1,12
18740,445348207,70214,1,5,2,10
18741,445348209,27524,99,3,1,12
18742,445348210,41204,19,5,7,0
18743,445348211,23914,99,3,1,12
18744,445348213,55174,1,3,8,17
18745,445348215,55174,49,5,7,0
18746,445348217,55174,9,5,7,13
18747,445348218,47994,1,5,8,17
18748,445348220,25624,99,5,5,9
18749,445348221,86904,99,5,4,14
18750,445348223,55174,1,5,4,7
18751,445348226,55174,1,0,3,1
18752,445348227,43914,4,5,9,16
18753,445348230,47784,1,3,2,12
18754,445348232,49414,9,5,6,2
18755,445348233,47264,9,5,1,12
18756,445348235,45114,4,5,4,14
18757,445348237,86224,99,5,3,1
18758,445348238,62094,4,3,9,6
18759,445348241,47524,4,5,8,18
18760,445348242,86234,1,5,3,8
18761,445348244,71124,9,5,6,4
18762,445348245,49394,1,10,1,12
18763,445348247,55174,1,10,8,17
18764,445348248,43914,1,5,8,17
18765,445348251,55174,1,3,1,12
18766,445348252,68204,1,3,8,5
18767,445348256,49414,19,5,2,12
18768,445348257,71124,1,3,1,12
18769,445348259,55174,1,5,8,5
18770,445348260,55174,1,10,1,12
18771,445348262,68204,1,5,8,5
18772,445348268,55174,9,3,4,14
18773,445348269,43224,1,5,8,5
18774,445348270,49414,1,3,2,12
18775,445348271,49414,99,5,4,14
18776,445348272,55174,1,3,4,14
18777,445348275,68204,4,3,4,14
18778,445348277,55174,1,5,8,5
18779,445348281,14194,1,10,1,12
18780,445348282,46214,19,5,2,12
18781,445348284,80104,1,5,7,15
18782,445348286,69204,1,5,5,9
18783,445348289,47264,4,3,3,8
18784,445348293,55174,199,3,9,16
18785,445348294,69204,4,5,9,6
18786,445348296,70224,1,1,1,12
18787,445348298,56104,19,5,8,17
18788,445348303,70224,1,5,1,12
18789,445348304,69104,9,3,4,14
18790,445348305,55174,1,3,9,6
18791,445348307,49414,9,3,2,10
18792,445348309,70224,1,5,6,4
18793,445348312,90014,4,5,2,12
18794,445348314,43214,1,3,8,17
18795,445348317,55174,1,3,1,12
18796,445348319,55174,1,10,3,8
18797,445348320,33134,1,0,1,12
18798,445348322,55174,1,0,7,0
18799,445348323,55174,1,0,7,0
18800,445348326,45194,4,3,6,2
18801,445348328,47714,9,1,1,12
18802,445348329,47714,9,3,1,12
18803,445348331,49414,4,3,3,1
18804,445348332,55174,1,3,7,0
18805,445348334,46904,4,5,8,13
18806,445348335,25624,1,0,6,4
18807,445348337,55904,1,3,8,5
18808,445348339,26304,1,3,6,4
18809,445348342,86234,1,1,6,2
18810,445348343,55174,1,0,7,0
18811,445348345,49414,19,5,2,12
18812,445348347,71124,1,5,6,4
18813,445348350,86104,1,5,3,1
18814,445348355,49414,1,5,9,6
18815,445348356,86234,1,1,6,4
18816,445348357,55174,1,5,8,5
18817,445348359,47114,9,5,2,12
18818,445348361,43314,4,3,2,10
18819,445348364,26204,4,3,2,12
18820,445348365,96024,19,5,1,12
18821,445348367,55174,1,1,2,12
18822,446089883,46744,19,5,8,18
18823,446089885,46214,19,5,7,13
18824,446089887,45204,4,1,9,6
18825,445708685,70224,1,3,8,17
18826,445708686,41204,1,0,1,12
18827,445708687,49414,49,5,2,12
18828,445708689,55174,1,5,3,1
18829,445708692,96024,1,5,4,7
18830,445708694,52294,4,5,1,12
18831,445708697,71124,1,5,2,12
18832,445708699,43394,19,5,4,14
18833,445708700,55174,4,5,7,13
18834,445708704,46634,9,5,2,10
18835,445708705,86904,1,5,1,12
18836,445708709,25124,99,3,3,1
18837,445708711,55174,1,3,4,7
18838,445708713,41204,1,3,3,8
18839,445708715,68204,9,3,2,12
18840,445708718,41104,1,1,1,12
18841,445708719,49414,1,5,2,12
18842,445708721,47914,1,1,4,7
18843,449193988,74104,9,5,9,6
18844,449193990,86214,4,5,9,6
18845,449193993,47414,1,5,8,18
18846,449193994,55174,1,3,6,2
18847,449193998,85594,9,5,1,12
18848,449193999,22234,49,5,9,6
18849,449194000,45204,9,5,5,9
18850,449194004,25114,19,5,4,7
18851,449194006,41104,19,3,7,0
18852,449194007,49414,4,3,9,6
18853,449194009,47994,49,5,9,16
18854,449194011,68204,1,5,1,12
18855,449194014,42214,1,5,5,3
18856,449194015,41204,19,5,5,9
18857,449194017,68204,1,3,1,12
18858,449194019,66224,4,3,4,14
18859,449194021,43294,9,5,2,12
18860,449194023,86234,1,5,4,7
18861,449194024,55174,1,0,9,6
18862,449194025,55174,1,3,9,6
18863,449194027,49414,9,1,1,12
18864,449194030,55174,1,5,2,12
18865,449194031,46194,1,3,2,12
18866,449194033,43224,49,5,2,12
18867,449194036,85594,1,5,7,0
18868,449194040,45314,4,3,1,12
18869,449194041,49414,49,5,8,5
18870,449194043,46774,19,5,2,10
18871,449194058,82304,4,3,2,12
18872,449194064,55174,1,5,9,16
18873,449194065,55174,1,3,8,17
18874,449194066,29314,49,5,5,3
18875,449194068,10514,299,5,9,6
18876,449194070,55174,1,2,9,16
18877,449194071,55174,1,5,7,15
18878,449194072,71124,9,5,9,6
18879,449194074,23194,1,5,4,14
18880,449194075,10714,19,5,5,3
18881,449194077,59114,1,3,2,12
18882,449194079,55174,1,10,5,3
18883,449194081,95224,19,5,7,13
18884,450028309,49414,49,0,2,12
18885,450028311,43324,1,5,8,5
18886,450028313,55174,1,5,4,7
18887,450028315,43124,4,5,2,12
18888,450028317,55174,1,10,7,15
18889,450028319,69204,4,5,1,12
18890,450028322,55174,1,5,1,12
18891,450028324,55174,1,2,9,16
18892,450028326,55174,1,5,2,12
18893,450028329,55174,1,0,2,12
18894,453122779,77404,99,5,3,1
18895,453122781,73114,1,3,1,12
18896,453688154,55174,1,3,5,3
18897,453688156,55174,1,5,5,3
18898,453688157,55174,1,2,8,18
18899,453688159,49414,1,5,1,12
18900,453688162,82994,19,5,1,12
18901,453682995,70224,1,5,9,16
18902,453682997,55174,1,5,7,0
18903,453682999,53204,19,5,9,6
18904,453683003,68104,1,5,2,12
18905,453683005,43214,1,5,3,8
18906,453683008,55174,1,5,1,12
18907,453683010,55174,1,3,1,12
18908,453683012,55174,1,3,8,17
18909,453683014,55174,1,3,8,18
18910,453683016,72204,1,5,2,12
18911,453688165,41204,19,1,9,6
18912,453688166,41204,1,3,9,6
18913,453688167,55104,9,3,9,6
18914,453688168,71124,1,5,1,12
18915,453688170,74904,1,5,1,12
18916,453688172,47114,49,0,4,7
18917,453688174,56104,19,3,1,12
18918,453688176,55174,1,5,2,12
18919,453688179,43114,1,3,8,17
18920,453688180,47724,1,3,1,12
18921,456224105,43214,1,2,1,12
18922,453701228,49414,9,3,5,9
18923,453701230,68104,9,5,4,7
18924,453701233,16294,4,5,3,1
18925,453701234,94124,1,6,3,8
18926,453701237,43294,1,10,1,12
18927,453701239,52104,1,5,2,12
18928,453701240,55174,1,5,8,17
18929,453701241,66224,1,3,9,16
18930,453701243,55174,1,5,1,12
18931,453701245,55174,1,5,1,12
18932,453701249,42114,49,3,5,9
18933,453701252,46474,19,5,6,2
18934,453701253,45114,1,5,7,15
18935,453701256,46444,1,3,7,0
18936,453701257,45204,49,5,3,8
18937,453701260,70224,1,5,2,12
18938,453701261,56304,1,3,4,7
18939,453701263,55174,1,5,3,1
18940,453701266,71124,1,5,1,12
18941,453701267,41204,49,5,1,12
18942,453701269,55174,1,3,7,0
18943,453701271,49414,49,3,2,12
18944,453701273,55174,1,3,7,0
18945,453701274,22294,49,3,2,12
18946,453701277,72194,19,5,5,3
18947,453701279,55174,1,3,3,1
18948,453701282,85514,19,5,8,17
18949,564307211,55174,1,5,1,12
18950,564307215,55174,1,3,8,17
18951,567222741,55174,1,2,2,5
18952,567222744,55174,1,3,6,2
18953,564323863,71204,1,1,1,12
18954,564323867,71114,1,1,9,16
18955,564323870,90034,1,0,2,12
18956,564323872,68204,1,3,1,12
18957,570481682,46334,1,0,8,18
18958,570481684,55174,1,5,4,7
18959,567996261,18124,1,3,6,2
18960,567996263,46734,4,5,7,15
18961,567996265,41204,49,5,1,12
18962,565007845,55174,1,3,4,7
18963,565007849,33124,1,5,7,15
18964,565007850,75004,4,0,2,10
18965,565007852,55174,1,10,2,12
18966,565007854,70224,1,3,3,1
18967,566264597,32504,9,10,1,12
18968,566264599,82994,1,8,2,12
18969,566264601,96014,4,5,2,12
18970,566264604,55174,1,1,1,12
18971,567222750,55174,1,3,9,16
18972,567222751,55174,1,3,8,17
18973,567222758,46904,1,1,1,12
18974,567222765,55174,1,3,9,6
18975,567222767,55174,1,5,1,12
18976,567222769,55174,1,5,8,18
18977,567222771,73114,1,3,8,5
18978,567222773,43214,4,10,2,12
18979,567222775,55174,1,2,8,17
18980,567222777,81104,1,1,1,12
18981,567222780,55174,1,5,6,4
18982,567222782,55174,1,10,9,6
18983,567222783,68204,1,1,9,6
18984,567222785,55174,1,10,6,4
18985,567222788,55174,1,5,4,14
18986,567963755,55174,1,1,2,12
18987,567963757,55174,1,8,1,12
18988,567963759,55174,1,10,1,12
18989,567963761,55174,1,3,6,2
18990,457331477,47244,9,5,2,10
18991,457331479,31094,4,3,6,4
18992,457331480,71114,9,5,1,12
18993,457331481,49414,9,3,2,12
18994,457331483,46214,19,3,5,9
18995,457331484,55174,1,5,2,12
18996,457331487,55174,49,5,7,0
18997,457331488,43394,1,8,1,12
18998,457331490,25934,9,5,3,8
18999,457331493,86214,4,5,3,1
19000,457331494,71114,1,5,9,6
19001,457331496,55174,9,5,8,5
19002,457331497,55174,1,5,1,12
19003,457331499,41204,49,5,2,12
19004,457331502,55174,1,3,9,6
19005,457331504,47994,9,5,7,0
19006,457331506,49414,4,5,2,12
19007,457331509,45114,19,3,2,12
19008,457331510,55174,1,3,1,12
19009,457331513,47114,4,3,5,3
19010,457331516,81214,49,5,1,12
19011,457331517,56104,1,5,1,12
19012,457331518,55174,1,1,8,17
19013,457331520,68104,1,5,1,12
19014,457331523,69204,1,5,2,12
19015,457331524,55174,1,3,3,8
19016,457331525,49414,19,5,7,15
19017,457331527,47734,19,3,5,9
19018,457331530,94124,19,2,6,4
19019,457331532,85534,19,5,6,2
19020,457331535,62094,19,3,6,2
19021,457331537,68104,9,3,1,12
19022,457331539,47764,9,3,9,16
19023,457331541,55174,4,5,6,2
19024,457331543,10824,49,5,1,12
19025,457331545,68204,1,2,1,12
19026,457331548,47114,9,0,6,4
19027,457331549,43124,9,5,7,15
19028,457331551,46734,199,3,9,6
19029,457331553,56104,19,0,1,12
19030,457331554,55174,1,2,8,5
19031,457331556,68204,1,5,1,12
19032,457331558,71124,4,0,1,12
19033,457331560,55174,1,10,5,9
19034,457331563,42114,1,0,6,4
19035,457331564,43994,1,7,3,1
19036,457331566,42114,9,5,2,5
19037,457331569,43914,1,10,2,12
19038,457331572,45204,4,5,7,0
19039,457331574,86214,1,3,6,2
19040,457331577,86224,1,5,6,4
19041,457331579,55174,1,0,3,1
19042,457331580,68204,1,8,1,12
19043,457331581,68104,1,8,1,12
19044,457331583,55174,1,3,5,9
19045,457359242,68204,1,3,2,10
19046,457359245,46394,9,5,4,14
19047,457359246,47734,19,1,2,12
19048,457359249,41204,9,3,7,15
19049,464549540,49414,49,3,2,10
19050,464549542,49394,19,5,1,12
19051,464549543,86904,9,5,2,12
19052,464549545,56104,9,3,7,0
19053,464549549,62014,19,3,1,12
19054,464549553,55174,1,3,6,4
19055,464549555,46384,19,3,2,10
19056,464549560,86214,19,3,1,12
19057,464549563,49414,4,3,2,12
19058,464549566,41204,1,1,8,13
19059,464549567,46614,9,5,6,2
19060,464549570,47734,4,3,7,13
19061,464549574,47784,9,3,6,2
19062,464549575,55174,1,2,4,12
19063,464549580,18124,9,5,3,1
19064,464549582,47544,19,5,6,2
19065,464549585,55904,4,3,8,17
19066,464549590,50404,9,5,1,12
19067,464549595,85534,4,5,6,2
19068,464549596,45204,9,1,8,5
19069,464549597,87304,49,5,8,13
19070,464549598,80204,9,0,2,12
19071,464549599,46194,4,5,8,17
19072,464549601,16104,49,5,9,6
19073,464549603,49424,9,5,1,12
19074,464549607,25624,49,5,8,17
19075,464549609,42224,9,5,8,13
19076,464549614,45204,9,5,7,13
19077,464549616,66194,1,3,3,1
19078,464549618,22294,9,5,8,5
19079,464549621,47114,499,5,4,7
19080,464549623,47914,49,3,4,7
19081,464549624,55174,1,5,3,1
19082,464549627,55174,99,5,4,14
19083,464549628,46734,1,5,4,7
19084,464549630,46734,49,0,2,10
19085,464549632,46904,19,3,7,15
19086,464549633,55174,1,5,9,6
19087,464549638,49414,49,0,2,12
19088,464549639,86904,1,5,3,1
19089,464549640,52294,4,3,6,2
19090,464549642,43214,1,3,3,1
19091,464549644,46314,19,5,4,14
19092,464549645,25504,9,3,8,5
19093,464549648,47754,9,3,4,7
19094,464549649,53204,19,3,1,12
19095,464549650,68104,19,3,1,12
19096,464549654,47734,1,5,4,14
19097,464549656,55174,49,5,4,7
19098,448761874,41204,1,5,2,12
19099,448761876,47784,9,5,7,0
19100,448761878,41204,49,5,4,14
19101,448761880,73204,1,5,1,12
19102,448761882,47114,1,5,6,2
19103,448761884,55174,1,5,8,5
19104,448761886,43214,9,5,8,18
19105,448761888,46714,1,5,1,12
19106,448761890,15204,49,5,7,0
19107,448761892,55174,1,5,1,12
19108,448761895,47784,9,5,5,9
19109,448761897,10734,9,5,6,2
19110,448761899,25624,99,5,3,1
19111,448761901,41204,49,5,7,0
19112,448761903,45114,1,3,1,12
19113,448761904,47784,1,5,9,6
19114,448761908,80104,49,5,6,2
19115,448761909,27904,199,5,1,12
19116,448761910,45204,19,5,2,10
19117,448761911,47194,49,5,8,17
19118,448761914,96034,9,3,8,17
19119,448761917,49414,9,5,2,12
19120,448761919,55174,1,3,9,16
19121,448761921,43224,99,3,2,12
19122,448761924,47524,19,3,2,12
19123,448761925,46154,1,3,7,0
19124,448761926,68104,1,5,2,12
19125,448761929,49414,9,5,2,12
19126,448761930,10894,19,5,9,6
19127,448761933,68204,1,3,1,12
19128,448761937,56104,1,5,8,17
19129,448761938,25624,1,5,8,5
19130,448761939,55174,1,5,9,6
19131,448761941,55174,1,5,8,5
19132,448761944,55174,1,3,2,12
19133,448761946,87304,1,3,2,12
19134,448761947,43224,1,5,4,14
19135,448761950,62094,1,1,3,11
19136,448761952,55174,1,3,9,6
19137,448761954,43344,9,5,4,7
19138,448761956,55174,1,5,2,12
19139,448761958,79124,1,5,1,12
19140,448761960,55174,1,5,8,5
19141,448761962,46154,1,5,7,0
19142,448761964,47114,1,5,4,7
19143,448761966,82304,1,3,2,12
19144,448761970,55174,1,5,8,17
19145,448761971,47114,1,5,3,1
19146,448761974,49414,4,3,8,18
19147,448761975,25624,149,5,2,12
19148,448761977,41204,4,3,9,16
19149,448761979,43344,4,3,6,2
19150,448761982,96024,1,3,9,16
19151,448761983,70224,1,5,1,12
19152,448761985,41104,1,5,6,2
19153,448761987,45114,4,5,7,15
19154,448761991,62094,1,10,1,12
19155,448761992,55174,1,5,3,1
19156,448761994,41204,1,8,1,12
19157,448761996,46494,1,5,6,2
19158,448761998,56104,19,5,7,0
19159,448762000,55174,1,3,1,12
19160,448762002,45114,9,3,2,12
19161,449193926,55174,1,3,2,12
19162,449193929,56104,1,5,8,5
19163,449193931,43994,4,5,3,11
19164,449193933,47544,4,0,1,12
19165,449193936,41204,19,3,2,10
19166,449193938,43214,149,5,2,10
19167,449193940,42214,49,5,8,18
19168,449193942,46744,1,5,6,2
19169,449193944,49414,9,5,6,2
19170,449193946,42214,49,5,8,17
19171,449193948,46734,1,5,2,10
19172,449193951,49414,19,5,7,15
19173,449193953,55174,1,3,2,12
19174,449193955,10914,49,3,5,3
19175,449193958,55174,1,5,7,15
19176,449193961,80204,1,3,8,18
19177,449193962,10124,99,3,2,12
19178,449193964,42114,19,1,3,8
19179,449193966,93124,1,3,8,17
19180,449193968,55174,1,5,4,14
19181,449193969,43294,1,5,2,12
19182,449193970,46194,1,3,1,12
19183,449193972,47414,9,5,8,18
19184,449193975,81104,19,5,5,9
19185,449193979,55174,1,3,8,5
19186,449193980,86224,9,5,2,12
19187,449193981,69204,4,3,7,0
19188,449193983,42114,19,5,8,5
19189,449193985,18124,19,5,1,12
19190,452438650,55904,4,5,7,15
19191,452438651,55174,1,3,1,12
19192,452438653,25624,49,5,8,5
19193,452438655,18124,49,5,1,12
19194,452438658,43994,4,1,1,12
19195,452438661,46904,19,3,6,4
19196,452438664,41204,19,5,2,12
19197,452438666,10114,19,5,8,13
19198,452438668,45194,99,5,1,12
19199,452438670,46394,19,5,8,18
19200,452438673,73114,1,5,1,12
19201,452438676,55174,1,5,8,17
19202,452438678,55174,1,3,3,1
19203,452438679,41204,19,5,2,12
19204,452438681,56304,1,5,9,6
19205,452438683,69204,1,5,1,12
19206,452438684,55174,1,3,1,12
19207,452438686,55174,1,5,1,12
19208,462151327,41204,149,3,1,12
19209,462151329,22294,19,5,2,12
19210,452788933,47414,19,5,8,17
19211,452788935,55174,1,10,1,12
19212,452788937,66224,1,5,1,12
19213,452788939,55174,1,3,8,5
19214,452788940,55174,1,5,8,5
19215,452788942,42114,49,5,2,5
19216,452788944,55174,1,5,8,5
19217,452788945,55174,1,3,7,13
19218,452788946,22234,1,5,4,7
19219,452788948,86214,4,5,7,0
19220,452788950,68204,1,5,8,18
19221,452788951,46214,9,5,4,7
19222,452788953,96034,1,5,9,16
19223,452788955,45314,19,5,1,12
19224,452788957,52104,4,3,1,12
19225,452788959,47784,4,5,9,6
19226,452788961,68314,1,3,2,12
19227,452788963,71204,49,3,1,12
19228,452788964,46344,1,5,2,12
19229,452788966,55174,1,10,1,12
19230,452788968,49414,4,5,4,7
19231,452788971,43334,4,3,2,10
19232,452788973,86214,1,5,1,12
19233,452788975,46344,9,5,1,12
19234,452788976,49414,19,5,6,2
19235,452788978,41204,1,8,7,0
19236,452788981,55174,1,3,3,1
19237,452788983,49394,49,5,2,10
19238,452788984,46314,1,5,6,2
19239,452788985,56294,1,3,1,12
19240,452788987,55174,1,5,3,1
19241,452788988,55174,1,5,6,2
19242,452788992,28934,9,5,1,12
19243,452788993,68104,9,3,2,12
19244,452788995,86904,19,8,2,12
19245,452788996,55174,1,5,7,15
19246,452788998,55174,1,5,2,11
19247,452788999,46694,49,5,9,6
19248,452789001,28934,49,5,7,0
19249,452789002,45114,49,5,8,5
19250,456224321,46904,19,5,3,1
19251,456224324,55174,1,5,8,17
19252,456224325,55174,1,5,8,17
19253,456224326,55174,1,5,8,17
19254,456224328,43224,1,3,7,15
19255,456224330,60204,99,3,8,5
19256,456224331,55174,1,5,8,17
19257,456224332,55174,1,5,8,17
19258,456224333,55174,1,5,8,17
19259,456224334,55174,1,5,8,17
19260,456224335,55174,1,5,8,17
19261,456224337,55174,1,3,3,1
19262,456224339,11024,1,3,9,6
19263,456224343,45114,1,3,2,10
19264,456224346,55174,1,5,8,5
19265,456224349,66194,1,3,7,15
19266,456224352,43994,49,5,9,6
19267,456224353,32504,19,3,2,12
19268,456224354,56104,9,10,1,12
19269,456224356,47784,1,10,1,12
19270,456224357,69204,4,5,9,6
19271,456224360,68204,1,5,8,5
19272,456224362,55174,1,3,7,0
19273,456224364,71124,1,3,9,6
19274,456224367,47644,1,5,2,5
19275,456224370,43294,19,8,1,12
19276,456224372,46314,49,5,1,12
19277,456224374,55174,1,5,7,0
19278,456224377,42114,249,3,2,12
19279,456224379,70224,1,5,8,17
19280,456224383,46454,1,3,2,12
19281,456224385,25624,19,5,8,17
19282,456224389,25114,4,5,2,10
19283,456224390,55174,1,5,6,4
19284,456224392,94994,9,5,5,3
19285,456226332,86104,1,5,6,4
19286,456226334,46314,49,3,1,12
19287,456722847,47734,9,3,7,15
19288,456722849,45114,1,5,2,5
19289,456722851,33204,9,5,8,18
19290,456722852,68204,1,3,1,12
19291,456722854,47524,49,5,2,12
19292,456226884,90014,199,3,1,12
19293,456226887,86224,9,5,9,6
19294,456722835,55174,1,5,5,3
19295,456722837,71124,9,5,4,7
19296,456722839,46904,1,3,1,12
19297,456722841,62024,49,5,1,12
19298,456722843,47194,9,5,8,18
19299,456722856,73204,1,5,8,18
19300,456722860,55174,1,10,5,3
19301,456722862,70224,1,10,8,13
19302,456722864,56104,4,5,7,5
19303,456722865,68104,1,10,2,12
19304,456722867,25214,1,5,2,12
19305,456722868,43224,9,8,2,12
19307,499186613,55174,1,3,7,13
19308,499186616,47594,1,3,3,1
19309,499186620,46904,4,3,2,12
19310,499186622,41204,19,5,1,12
19311,499186623,71124,49,5,1,12
19312,499186624,49414,99,3,4,7
19313,499186626,55174,1,5,1,12
19314,499186628,55174,1,3,2,5
19315,499509012,55174,1,3,9,6
19316,499509014,43914,9,5,2,12
19317,499509017,41204,1,3,9,6
19318,499509022,47524,4,0,5,9
19319,499509023,68324,1,0,9,6
19320,499509025,42114,49,5,2,12
19321,499509027,56104,9,3,3,8
19322,499509028,61204,49,5,8,17
19323,499509030,77394,1,7,1,12
19324,499509032,46744,19,5,7,0
19325,499509033,46434,1,10,1,12
19326,499509034,43324,1,5,2,10
19327,499509035,79114,1,10,4,7
19328,499509038,55104,1,3,3,11
19329,499509039,43224,1,8,9,16
19330,499509041,18114,1,3,8,5
19331,500275399,55174,1,3,4,12
19332,500275401,70214,1,3,1,12
19333,500275403,47714,1,3,2,12
19334,500276323,49414,1,3,2,10
19335,499825125,56304,1,3,1,12
19336,499825127,43324,4,3,4,14
19337,499825129,55174,1,5,6,4
19338,499825131,47744,19,5,1,12
19339,499825133,86234,1,5,1,12
19340,499825135,10714,49,5,8,17
19341,499825138,56104,1,1,2,12
19342,499825140,55174,1,3,1,12
19343,499825141,43214,19,5,8,17
19344,499825142,55174,1,5,9,6
19345,499825143,55174,1,5,7,13
19346,500291321,49414,9,3,2,12
19347,500291322,55174,1,3,1,12
19348,500291326,41204,9,5,7,0
19349,500276325,11054,1,8,9,6
19350,500276327,71124,1,3,9,6
19351,500276330,70224,9,3,9,6
19352,500276333,46474,1,5,9,6
19353,500291315,25114,49,3,5,12
19354,500291317,56104,4,5,2,12
19355,500291332,68204,1,10,1,12
19356,500291337,47734,9,10,2,12
19357,500291340,38114,99,5,2,12
19358,500291341,85594,1,5,2,10
19359,457823292,69204,1,2,1,12
19360,457823294,96044,1,3,2,12
19361,457823298,55174,1,3,3,8
19362,458037911,42114,1,5,1,12
19363,458037913,94994,1,10,9,16
19364,458037915,55174,1,5,6,2
19365,458037917,45204,1,1,6,4
19366,458040320,41204,1,5,3,1
19367,458040323,55174,1,5,4,7
19368,458040325,55174,1,3,2,12
19369,458040327,36004,9,3,8,18
19370,458040329,55174,1,3,9,16
19371,458040330,55174,1,3,5,9
19372,458067102,74904,1,10,2,10
19374,458067105,71204,1,3,8,18
19375,458067110,49414,1,5,8,5
19376,458067111,47914,1,3,1,12
19377,458067114,25914,9,5,8,5
19378,458067115,56104,4,5,1,12
19379,458067116,43214,9,5,1,12
19380,458067119,25734,49,5,1,12
19381,458067121,25624,1,10,8,5
19382,458067123,46194,1,8,1,12
19383,458067125,42224,19,5,1,12
19384,458067127,18124,99,5,1,12
19385,458067130,68314,1,5,1,12
19386,458067131,42994,19,5,4,7
19387,458067134,43214,49,5,7,0
19388,458067135,25624,49,5,2,12
19389,458067137,74104,9,3,1,12
19390,458067139,68104,4,3,8,13
19391,458067141,71124,4,5,1,12
19392,458067143,46774,4,3,9,16
19393,458067146,55174,1,5,8,18
19394,458067148,66294,1,3,7,0
19395,458067150,55174,1,5,8,13
19396,458067153,63124,1,2,1,12
19397,458067156,82304,1,3,3,8
19398,458067157,23994,49,5,3,8
19399,458067159,82304,1,5,3,8
19400,458067161,55174,1,5,4,14
19401,458067163,41204,19,3,5,3
19402,458067165,22234,99,5,2,12
19403,458067167,31094,4,5,8,5
19404,458067170,41204,1,5,8,5
19405,458067171,55174,1,10,2,5
19406,458067173,10824,1,5,8,5
19407,458067175,93114,149,3,5,9
19408,458067177,55174,1,3,1,12
19409,458067178,52104,1,5,2,12
19410,458067180,55174,49,5,7,0
19411,458067181,93114,149,5,5,9
19412,458067185,49414,1,5,4,14
19413,458067188,55174,1,5,8,5
19414,496650244,47994,9,5,2,12
19415,496650245,77114,19,5,1,12
19416,496650247,55174,1,5,9,6
19417,496650249,43224,9,5,9,6
19418,496650250,42114,9,5,9,6
19419,496650252,52294,1,3,9,6
19420,496650253,43214,1,5,2,5
19421,496650254,52214,19,3,9,6
19422,496650255,69204,1,5,2,12
19423,496650256,47744,1,1,1,12
19424,496650257,55174,1,5,9,6
19425,496650260,29204,19,5,1,12
19426,496650261,47624,4,5,4,14
19427,496650263,41204,1,10,3,8
19428,496650264,41104,1,0,7,0
19429,496650268,22294,1,5,1,12
19430,496650269,47304,1,5,6,2
19431,496650271,59114,1,7,1,12
19432,496650273,16234,19,0,9,6
19433,496650274,45114,4,3,6,2
19434,496650277,41204,1,0,1,12
19435,496650280,82304,9,5,7,0
19436,496650283,68104,9,5,1,12
19437,496650284,93214,1,1,8,17
