,PARTY_ID,transfer_curr,TRANSFER_CURRENCY_VEC,sum(AMOUNT),avg(AMOUNT),min(AMOUNT),max(AMOUNT),count,UNIQ_TRANSFER_ID_COUNT
2096,399992318,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[19.0])",1717745.0,90407.63157894737,3543.0,411989.0,19,19
2097,464241283,"['HUF', 'HUF', 'HUF']","(1,[0],[3.0])",7565.0,2521.6666666666665,2273.0,3019.0,3,3
2098,488350253,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[10.0])",22730.0,2273.0,2273.0,2273.0,10,10
2099,602704548,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[41.0])",3601694.0,87846.19512195123,2273.0,485409.0,41,41
2100,666202718,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[22.0])",910243.0,41374.681818181816,1000.0,244327.0,22,22
2101,685219699,"['HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[4.0])",294200.0,73550.0,20140.0,126960.0,4,4
2102,251636434,"['HUF', 'HUF']","(1,[0],[2.0])",4546.0,2273.0,2273.0,2273.0,2,2
2103,251688277,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[161.0])",98136234.0,609541.8260869565,685.0,10977945.0,161,161
2104,341588405,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[22.0])",74403.0,3381.9545454545455,2273.0,22860.0,22,22
2105,361174928,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[5.0])",34000.0,6800.0,1000.0,12000.0,5,5
2106,406219286,['HUF'],"(1,[0],[1.0])",25000.0,25000.0,25000.0,25000.0,1,1
2107,579801425,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[18.0])",546458.0,30358.777777777777,2273.0,50000.0,18,18
2108,618230021,"['HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[4.0])",419569.0,104892.25,2273.0,412750.0,4,4
2109,240482037,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[25.0])",56825.0,2273.0,2273.0,2273.0,25,25
